246.26,66.27,1
264.38,77.30,1
273.04,74.94,1
279.34,71.79,1
297.46,100.14,1
326.60,112.75,1
314.79,104.87,1
245.47,182.06,1
243.11,189.94,1
244.68,198.60,1
232.08,194.67,1
233.66,186.79,1
213.18,188.36,1
217.90,196.24,1
224.99,204.12,1
243.11,230.11,1
236.81,219.08,1
251.77,220.66,1
262.80,197.82,1
269.10,206.48,1
292.73,235.63,1
280.92,276.59,1
235.23,317.55,1
216.33,323.85,1
171.43,352.20,1
158.04,363.23,1
218.69,367.96,1
223.42,383.71,1
310.06,334.88,1
318.73,341.96,1
394.35,252.17,1
364.41,256.11,1
360.48,234.84,1
364.41,245.87,1
403.01,208.06,1
422.70,227.75,1
442.40,239.56,1
448.70,226.17,1
436.09,211.21,1
414.83,204.12,1
433.73,194.67,1
426.64,189.15,1
435.31,183.64,1
443.97,164.73,1
394.35,126.92,1
391.20,113.53,1
407.74,137.16,1
78.48,268.71,1
68.24,273.44,1
54.85,276.59,1
44.61,276.59,1
46.19,273.44,1
51.70,260.83,1
22.56,269.50,1
98.17,359.29,1
121.80,299.43,1
113.93,293.92,1
144.65,327.00,1
143.86,341.18,1
188.76,462.48,1
191.12,404.98,1
184.03,409.71,1
171.43,402.62,1
227.36,434.12,1
223.42,445.94,1
190.33,203.33,1
199.00,218.30,1
172.22,217.51,1
84.78,52.88,1
107.63,223.02,1
152.52,214.36,1
170.64,254.53,1
188.76,352.99,1
395.13,386.08,1
406.16,427.82,1
360.48,465.63,1
376.23,464.06,1
392.77,452.24,1
358.11,412.86,1
332.91,397.89,1
338.42,405.77,1
223.42,408.92,1
243.90,426.25,1
242.32,447.52,1
232.08,451.45,1
220.27,459.33,1
206.09,470.36,1
213.96,472.72,1
213.96,493.99,1
193.48,497.93,1
139.13,462.48,1
138.35,468.00,1
131.26,451.45,1
103.69,386.86,1
118.65,382.92,1
62.73,384.50,1
69.82,289.98,1
54.85,294.70,1
102.90,319.91,1
158.83,314.40,1
153.31,306.52,1
137.56,306.52,1
124.17,306.52,1
84.78,274.22,1
131.26,222.24,1
31.22,221.45,1
54.06,153.71,1
121.02,144.25,1
102.90,135.59,1
94.24,135.59,1
176.94,269.50,1
323.45,175.76,1
351.02,124.56,1
341.57,115.90,1
406.16,79.66,1
489.66,227.75,1
474.69,239.56,1
463.66,279.74,1
466.81,290.76,1
466.81,303.37,1
455.79,301.79,1
443.18,293.13,1
431.37,290.76,1
418.76,294.70,1
448.70,319.12,1
443.18,328.57,1
436.09,330.94,1
421.13,330.15,1
413.25,340.39,1
492.02,352.99,1
493.60,362.44,1
497.53,372.68,1
474.69,310.46,1
347.87,382.92,1
336.84,371.90,1
369.14,399.47,1
347.08,393.95,1
370.72,413.64,1
435.31,384.50,1
455.79,405.77,1
497.53,392.38,1
499.11,402.62,1
484.14,410.49,1
469.96,436.49,1
453.42,457.76,1
457.36,468.78,1
421.13,457.76,1
436.88,490.05,1
488.87,479.02,1
484.93,490.05,1
297.46,276.59,1
283.28,289.98,1
265.16,283.68,1
213.18,273.44,1
322.67,330.94,1
306.12,319.91,1
314.00,236.41,1
326.60,231.69,1
338.42,254.53,1
347.87,251.38,1
358.11,142.68,1
243.90,149.77,1
235.23,156.86,1
249.41,164.73,1
234.44,125.35,1
217.90,21.37,1
206.09,26.89,1
88.72,338.81,1
84.00,330.94,1
91.87,349.84,1
95.02,450.67,1
83.21,452.24,1
85.57,461.69,1
72.18,474.30,1
87.93,479.81,1
87.93,487.69,1
97.39,484.54,1
109.99,488.48,1
121.02,479.81,1
150.16,491.63,1
39.10,450.67,1
50.91,455.39,1
66.67,457.76,1
41.46,441.21,1
36.73,421.52,1
27.28,417.58,1
216.33,116.68,1
83.21,249.80,1
148.59,237.20,1
106.05,263.20,1
117.87,263.20,1
245.47,267.13,1
425.07,96.99,1
428.22,103.29,1
428.22,110.38,1
